  -1.0427546e+00   6.0656888e+00   1.0000000e+00
  -1.4391069e+00   4.0189212e+00   1.0000000e+00
   4.0146992e-01   4.6332843e+00   1.0000000e+00
  -1.4481822e+00   5.9562255e+00   1.0000000e+00
  -1.0282574e+00   3.7663600e+00   1.0000000e+00
   1.1018556e+00   5.4344859e+00   1.0000000e+00
  -1.3552347e+00   4.1989985e+00   1.0000000e+00
  -1.1050854e+00   6.6304087e+00   1.0000000e+00
   1.0984988e+00   4.9811878e+00   1.0000000e+00
  -9.3187248e-01   3.8419959e+00   1.0000000e+00
   1.4394122e+00   5.6329001e+00   1.0000000e+00
   4.0619186e-01   5.3911447e+00   1.0000000e+00
   3.7806145e-01   4.0224204e+00   1.0000000e+00
  -2.4805932e-01   4.1115162e+00   1.0000000e+00
  -1.1495395e+00   5.2481093e+00   1.0000000e+00
   3.8658870e-01   6.8491654e+00   1.0000000e+00
   1.6645052e+00   5.4248061e+00   1.0000000e+00
  -1.6986492e+00   5.1114393e+00   1.0000000e+00
  -1.0229700e+00   4.2169346e+00   1.0000000e+00
  -6.7695889e-01   4.3226426e+00   1.0000000e+00
  -3.8595099e-02   3.1434606e+00   1.0000000e+00
  -1.5996040e+00   4.9440284e+00   1.0000000e+00
  -1.8337800e+00   4.6650944e+00   1.0000000e+00
   2.0628542e-02   6.7452915e+00   1.0000000e+00
  -2.9234792e-01   6.8487680e+00   1.0000000e+00
   9.9926014e-01   6.4443420e+00   1.0000000e+00
  -1.2200477e+00   6.1544189e+00   1.0000000e+00
   4.4845834e-01   6.7149615e+00   1.0000000e+00
   6.0559789e-01   6.4013084e+00   1.0000000e+00
  -8.3781689e-01   5.1705025e+00   1.0000000e+00
   1.9069271e+00   4.7730801e+00   1.0000000e+00
   1.1583701e+00   3.9948036e+00   1.0000000e+00
   2.1872659e-01   3.9315311e+00   1.0000000e+00
   6.8519531e-01   4.9493389e+00   1.0000000e+00
   1.2358374e+00   3.5312673e+00   1.0000000e+00
  -1.8575916e+00   5.0215636e+00   1.0000000e+00
   3.9002993e-01   6.1199665e+00   1.0000000e+00
   2.8636424e-01   3.3515342e+00   1.0000000e+00
   1.2261094e+00   4.7081758e+00   1.0000000e+00
  -6.7004772e-02   6.8788942e+00   1.0000000e+00
   1.1340696e+00   4.3079618e+00   1.0000000e+00
  -1.9190382e+00   4.5006959e+00   1.0000000e+00
  -5.6627383e-01   5.5477270e+00   1.0000000e+00
   8.8514810e-01   6.5405395e+00   1.0000000e+00
   3.1820476e-01   5.3032281e+00   1.0000000e+00
   7.8838861e-01   4.7138138e+00   1.0000000e+00
  -1.5259780e+00   5.4160042e+00   1.0000000e+00
   1.4308361e+00   3.9502153e+00   1.0000000e+00
   9.7100708e-01   5.7738790e+00   1.0000000e+00
  -1.6345215e+00   4.0410585e+00   1.0000000e+00
  -1.1657306e+00   3.3882551e+00   1.0000000e+00
   8.2720346e-01   4.9824337e+00   1.0000000e+00
   8.4446168e-01   4.6967979e+00   1.0000000e+00
  -6.8388752e-01   4.1238893e+00   1.0000000e+00
   9.9543404e-02   3.1856052e+00   1.0000000e+00
   1.1783016e+00   3.6487518e+00   1.0000000e+00
  -2.5078871e-01   4.4082670e+00   1.0000000e+00
   1.3962952e+00   6.0946745e+00   1.0000000e+00
   6.0438952e-02   5.4922711e+00   1.0000000e+00
   2.3173819e-01   3.4324263e+00   1.0000000e+00
   8.2947495e-01   3.4146417e+00   1.0000000e+00
  -1.3185775e+00   4.7106867e+00   1.0000000e+00
  -4.8593197e-01   6.7452707e+00   1.0000000e+00
   5.2769740e-01   5.3220499e+00   1.0000000e+00
   7.3124779e-01   3.7967852e+00   1.0000000e+00
   1.4514999e+00   5.8575779e+00   1.0000000e+00
   4.3052991e-01   4.6877248e+00   1.0000000e+00
  -1.5452917e+00   5.4049894e+00   1.0000000e+00
   6.9433507e-01   4.5013807e+00   1.0000000e+00
  -1.5896884e+00   6.1754931e+00   1.0000000e+00
   8.0729919e-01   6.2072296e+00   1.0000000e+00
   9.9683848e-01   3.3546248e+00   1.0000000e+00
   1.0268940e+00   4.8887731e+00   1.0000000e+00
   1.0066810e+00   4.9229108e+00   1.0000000e+00
  -1.5182130e+00   4.3139663e+00   1.0000000e+00
   9.7493992e-01   3.7737499e+00   1.0000000e+00
   1.3862169e+00   6.1081841e+00   1.0000000e+00
   1.5055785e+00   4.3347874e+00   1.0000000e+00
  -3.9142415e-01   6.6653490e+00   1.0000000e+00
  -7.3870309e-01   5.2872293e+00   1.0000000e+00
  -3.7275676e-01   3.4597682e+00   1.0000000e+00
  -1.8003222e+00   4.5866936e+00   1.0000000e+00
   5.4534293e-01   5.0801964e+00   1.0000000e+00
   1.6723856e+00   5.6162579e+00   1.0000000e+00
   2.8538159e-01   4.4584088e+00   1.0000000e+00
  -1.2476017e-01   3.9294948e+00   1.0000000e+00
   4.4671180e-01   5.2621206e+00   1.0000000e+00
   1.4164358e+00   5.6939240e+00   1.0000000e+00
   1.2608652e+00   6.4420713e+00   1.0000000e+00
   1.2586291e+00   6.5228439e+00   1.0000000e+00
   9.6288265e-01   5.0671497e+00   1.0000000e+00
   1.0323675e+00   5.0514601e+00   1.0000000e+00
   3.0523176e-01   5.4070734e+00   1.0000000e+00
  -1.5270552e+00   5.1683963e+00   1.0000000e+00
   4.4757033e-01   5.0329616e+00   1.0000000e+00
  -1.9609656e+00   4.6983908e+00   1.0000000e+00
   2.1041169e-01   5.2197997e+00   1.0000000e+00
   3.7470616e-01   4.9911171e+00   1.0000000e+00
  -2.9265342e-01   6.4100233e+00   1.0000000e+00
  -1.0679505e+00   5.6260528e+00   1.0000000e+00
   9.6465960e-01   5.1735018e+00   1.0000000e+00
   3.7716445e-01   3.6313068e+00   1.0000000e+00
   8.5091489e-02   5.1625340e+00   1.0000000e+00
   1.2588794e+00   4.4478388e+00   1.0000000e+00
  -7.2174444e-01   4.8799505e+00   1.0000000e+00
  -5.2621884e-01   6.1942073e+00   1.0000000e+00
  -8.3337182e-01   4.7383574e+00   1.0000000e+00
  -1.4454513e+00   5.6707106e+00   1.0000000e+00
  -2.0039552e-01   6.0951747e+00   1.0000000e+00
  -7.9610032e-01   5.8898267e+00   1.0000000e+00
   3.0180226e-01   4.8975708e+00   1.0000000e+00
   6.4662988e-02   5.8119996e+00   1.0000000e+00
   8.6248263e-01   5.1904304e+00   1.0000000e+00
   7.2540746e-01   5.2958415e+00   1.0000000e+00
   4.3090704e-01   3.9123675e+00   1.0000000e+00
   5.1562245e-01   6.5101766e+00   1.0000000e+00
   1.9969437e-01   4.5125815e+00   1.0000000e+00
  -5.9228609e-01   3.1107403e+00   1.0000000e+00
   8.1457817e-01   4.3531228e+00   1.0000000e+00
  -5.2857052e-01   3.5838825e+00   1.0000000e+00
  -1.8542678e+00   4.4758005e+00   1.0000000e+00
  -1.5607194e+00   4.3622580e+00   1.0000000e+00
  -1.1267376e+00   3.8948943e+00   1.0000000e+00
  -7.1279804e-01   4.9732411e+00   1.0000000e+00
  -2.7019070e-01   6.4924996e+00   1.0000000e+00
  -2.6314816e-01   5.0020544e+00   1.0000000e+00
   1.5341015e+00   5.3546500e+00   1.0000000e+00
   1.0423109e+00   6.0243339e+00   1.0000000e+00
  -9.3877547e-01   4.7790140e+00   1.0000000e+00
   1.0522842e+00   4.6535083e+00   1.0000000e+00
   7.5136910e-01   4.2858872e+00   1.0000000e+00
  -5.1381442e-01   6.4418264e+00   1.0000000e+00
  -8.2281985e-02   5.0642798e+00   1.0000000e+00
   1.0279461e+00   5.1114795e+00   1.0000000e+00
   9.5226867e-01   5.3905022e+00   1.0000000e+00
   4.8100009e-01   6.0595103e+00   1.0000000e+00
  -1.7506604e+00   5.4950708e+00   1.0000000e+00
   1.7323967e+00   4.8837810e+00   1.0000000e+00
  -1.4625528e+00   3.6365356e+00   1.0000000e+00
  -6.3342000e-01   3.3271683e+00   1.0000000e+00
   1.0182364e-01   5.7629922e+00   1.0000000e+00
   8.8617593e-01   5.6475422e+00   1.0000000e+00
   2.4625856e-01   4.0580104e+00   1.0000000e+00
   1.5067460e+00   5.3509927e+00   1.0000000e+00
  -4.2988623e-01   4.4897012e+00   1.0000000e+00
   8.4537123e-01   5.7879885e+00   1.0000000e+00
   2.7607901e-01   3.5806996e+00   1.0000000e+00
  -1.8254915e+00   5.0854108e+00   1.0000000e+00
   5.5307482e-01   5.4838515e+00   1.0000000e+00
  -8.6168839e-01   3.8276200e+00   1.0000000e+00
  -1.1768605e-02   3.6991157e+00   1.0000000e+00
   3.5443050e-01   4.3072778e+00   1.0000000e+00
  -7.1771202e-01   4.9339906e+00   1.0000000e+00
   9.6176650e-01   3.4293859e+00   1.0000000e+00
   7.1712848e-01   3.8038076e+00   1.0000000e+00
  -1.7602756e+00   4.1866031e+00   1.0000000e+00
   1.7303025e+00   4.7630716e+00   1.0000000e+00
   1.8266524e+00   5.6015636e+00   1.0000000e+00
   8.1636794e-01   5.7304896e+00   1.0000000e+00
  -3.6397923e-01   4.9703494e+00   1.0000000e+00
   8.6059833e-01   6.2128656e+00   1.0000000e+00
  -9.5014569e-01   6.1436737e+00   1.0000000e+00
  -1.2309689e+00   6.4523243e+00   1.0000000e+00
   7.1218323e-01   4.3807248e+00   1.0000000e+00
   1.7323272e+00   5.8669907e+00   1.0000000e+00
  -7.9765260e-01   5.3767438e+00   1.0000000e+00
   1.4883144e+00   6.1632714e+00   1.0000000e+00
   1.3430644e+00   5.8407437e+00   1.0000000e+00
  -9.6947411e-01   4.9280854e+00   1.0000000e+00
  -6.6928162e-01   6.8049514e+00   1.0000000e+00
   1.8452697e+00   4.4450059e+00   1.0000000e+00
   5.7744345e-01   6.3059746e+00   1.0000000e+00
  -1.0133386e+00   4.5744060e+00   1.0000000e+00
  -2.1516658e-01   4.0013970e+00   1.0000000e+00
  -5.4682568e-01   5.0638945e+00   1.0000000e+00
